sent,CompoundPol
2017-07-07,0.09634692164179104
2017-07-08,0.09521841128433556
2017-07-09,0.08671641202562838
2017-07-10,0.10158712772336599
2017-07-11,0.09636746398477848
2017-07-12,0.09838440400363967
2017-07-13,0.0849159288888889
2017-07-14,0.09152168150346192
2017-07-15,0.08301950431034483
2017-07-16,0.07583049432912477
2017-07-17,0.08743288871192514
2017-07-18,0.09488098652759669
2017-07-19,0.08108407305160331
2017-07-20,0.08210385321100917
2017-07-21,0.09664487666034155
2017-07-22,0.08946432565421605
2017-07-23,0.09334770158251696
2017-07-24,0.08885590293980401
2017-07-25,0.10056832448092708
2017-07-26,0.09486599522926054
2017-07-27,0.09048028050490885
2017-07-28,0.09987358695652174
2017-07-29,0.08594388250319285
2017-07-30,0.10316764784586567
2017-07-31,0.1034528713418001
2017-08-01,0.07952692652329749
2017-08-02,0.07895126067103435
2017-08-03,0.09228428750522356
2017-08-04,0.10118309389964605
2017-08-05,0.08381856704767214
2017-08-06,0.07954880306415577
2017-08-07,0.08078400372439479
2017-08-08,0.09740173652694611
2017-08-09,0.08969872186718532
2017-08-10,0.0824312428473335
2017-08-11,0.09043514968045745
2017-08-12,0.09506736894908452
2017-08-13,0.087494402211472
2017-08-14,0.08958884367582232
2017-08-15,0.10356761257035647
2017-08-16,0.10195447909754479
2017-08-17,0.09180740595611285
2017-08-18,0.10648258411082838
2017-08-19,0.08309973251028806
2017-08-20,0.09190760483297797
2017-08-21,0.0910992972181552
2017-08-22,0.0922675925925926
2017-08-23,0.08250037121644774
2017-08-24,0.08892798480892475
2017-08-25,0.08383278795811518
2017-08-26,0.07830648805681084
2017-08-27,0.08919634146341464
2017-08-28,0.10818857530529172
2017-08-29,0.1029190627988524
2017-08-30,0.09658445652173912
2017-08-31,0.08284089781186556
2017-09-01,0.0967878604963112
2017-09-02,0.07814618659098971
2017-09-03,0.09355035135960892
2017-09-04,0.09405257342250654
2017-09-05,0.09404639530872713
2017-09-06,0.08042384566729917
2017-09-07,0.08676886550308008
2017-09-08,0.08899611256856667
2017-09-09,0.09579821832579186
2017-09-10,0.0846717553044916
2017-09-11,0.09051076543209877
2017-09-12,0.09079489516864174
2017-09-13,0.10028349332708968
2017-09-14,0.09626212047012733
2017-09-15,0.09437416943521595
2017-09-16,0.08640451276965039
2017-09-17,0.09074509641873278
2017-09-18,0.11180132085855807
2017-09-19,0.09965176315789473
2017-09-20,0.10957773097444538
2017-09-21,0.07850888798701298
2017-09-22,0.08047328970850684
2017-09-23,0.0945239337220006
2017-09-24,0.07653006270748802
2017-09-25,0.10161541479820628
2017-09-26,0.09453019551049964
2017-09-27,0.08846583452211126
2017-09-28,0.0867997034400949
2017-09-29,0.08667917183238283
2017-09-30,0.07117896886166412
2017-10-01,0.10844133461353817
2017-10-02,0.09127835538752364
2017-10-03,0.07982242960052391
2017-10-04,0.09511965783294196
2017-10-05,0.09194428833231522
2017-10-06,0.08065649629340617
2017-10-07,0.08679351593068753
2017-10-08,0.05735233846985672
2017-10-09,0.08516117244004567
2017-10-10,0.09194731467473526
2017-10-11,0.08847239404352807
2017-10-12,0.09265262135922331
2017-10-13,0.11129377398720683
2017-10-14,0.08805895133256082
2017-10-15,0.0892378166250446
2017-10-16,0.10923106834249804
2017-10-17,0.09370387096774194
2017-10-18,0.10016797284788646
2017-10-19,0.09102447855175129
2017-10-20,0.09326478276227482
2017-10-21,0.09496581196581197
2017-10-22,0.09689079069767442
2017-10-23,0.0887432098765432
2017-10-24,0.09564757246376812
2017-10-25,0.10045811343645739
2017-10-26,0.10702198952879581
2017-10-27,0.07682263134261338
2017-10-28,0.08594859307359308
2017-10-29,0.09362989657401422
2017-10-30,0.08871736375158429
2017-10-31,0.1087210591642532
2017-11-01,0.08965238879736409
2017-11-02,0.09571316088686754
2017-11-03,0.08653050607859768
2017-11-04,0.08658191343963553
2017-11-05,0.09229589743589744
2017-11-06,0.0955734693877551
2017-11-07,0.10458999274836839
2017-11-08,0.10324079164376031
2017-11-09,0.0998090054815975
2017-11-10,0.08691922304085734
2017-11-11,0.08251762061732096
2017-11-12,0.0852365716954694
2017-11-13,0.06918549459684123
2017-11-14,0.08689105248844166
2017-11-15,0.09051454545454546
2017-11-16,0.10857843388960205
2017-11-17,0.08412429488969561
2017-11-18,0.08998326624496837
2017-11-19,0.08528084022915342
2017-11-20,0.09684627990822682
2017-11-21,0.08990321332936625
2017-11-22,0.10692263483642794
2017-11-23,0.09251916666666667
2017-11-24,0.07709263602251408
2017-11-25,0.10466976306882286
2017-11-26,0.07207874859075536
2017-11-27,0.09116287149434911
2017-11-28,0.08315547974413647
2017-11-29,0.08823669814392705
2017-11-30,0.07579964513839603
2017-12-01,0.08123287804878049
2017-12-02,0.08384600066379025
2017-12-03,0.10941584307808373
2017-12-04,0.09436700277287623
2017-12-05,0.10344028683181225
2017-12-06,0.09240986232087665
2017-12-07,0.09005081967213115
2017-12-08,0.08566825273010921
2017-12-09,0.11894100509832485
